time,temperature_2m_max (°C),temperature_2m_min (°C),weather_code (wmo code),wind_speed_10m_max (km/h),cloud_cover_mean (%),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),cloud_cover_max (%),dew_point_2m_mean (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),wind_speed_10m_mean (km/h)
2020-01-10,27.8,22.5,3,14.6,79,70,1013.6,99,19.1,25.1,27,10.8
2020-01-11,27.6,21.7,3,16.1,59,70,1014.5,99,19.2,25.1,27.3,10.4
2020-01-12,26.8,22.4,53,18.1,45,78,1013.4,71,20.9,25,27.7,11.1
2020-01-13,27.5,21.4,51,13.4,37,79,1012.3,87,20.3,24.3,27.2,8.4
2020-01-14,27.2,19.4,3,12.7,46,71,1012.5,95,18.1,23.9,25.8,8.5
2020-01-15,27.8,22.2,3,14.8,63,62,1012.8,100,17.3,25.2,26.6,8.9
2020-01-16,28,22.4,3,15.6,32,68,1012.9,98,19,25.4,27.6,9.4
2020-01-17,27.4,22.9,51,15.8,40,82,1013,100,22,25.2,28.6,11.3
2020-01-18,27.7,24.3,63,16.2,63,81,1012.9,100,22.2,25.8,29,13
2020-01-19,28.4,24.6,3,13,41,75,1013.4,98,21.3,26.2,29.3,10.5
2020-01-20,28.4,22.8,2,13.5,30,77,1014.1,61,21.2,25.7,29,9.5
2020-01-21,28.3,22.7,3,16.3,50,71,1015.6,97,19.8,25.7,27.9,12.1
2020-01-22,28.3,23.4,3,19.7,48,70,1015.9,100,20.1,26,28,14.3
2020-01-23,28.2,23.3,51,16.8,35,72,1014.8,74,20.4,25.9,28.4,11.8
2020-01-24,28.1,20.8,1,12.8,9,79,1014.3,40,20,24.1,27,8.5
2020-01-25,28,19.4,3,12.9,37,82,1014.1,100,19.7,23.2,26.1,8
2020-01-26,28.1,19.9,3,11.6,22,83,1012.9,100,20.1,23.4,26.5,8
2020-01-27,28.3,20.6,1,17.6,10,80,1012.5,44,20.5,24.4,27.2,10.7
2020-01-28,28.9,21.7,3,18.7,36,77,1012.7,93,21.2,25.7,28.6,12.6
2020-01-29,29,22.9,3,17.9,46,78,1013.5,95,21.6,25.8,29,12.1
2020-01-30,29.2,21.9,3,17.1,32,80,1012.6,95,21.3,25.3,28.6,10.5
2020-01-31,29,22.7,3,14.8,23,77,1011.9,81,21.2,25.7,29,9.5
2020-02-01,29.3,23.7,2,15.6,40,71,1012.6,79,20.8,26.6,29.5,10.8
2020-02-02,29,24.3,1,16.9,13,72,1014.6,38,20.8,26.4,29.2,11.7
2020-02-03,28.6,23.2,2,14.7,23,73,1014.9,63,20.7,25.9,28.9,10.3
2020-02-04,28.7,22.8,51,13.7,24,75,1013.4,63,21.1,25.9,29.1,10
2020-02-05,29,22.8,3,12,41,71,1013.4,88,20,25.8,28.6,9.5
2020-02-06,28.9,22.3,3,16.1,51,75,1013.4,82,20.6,25.6,28.5,10.8
2020-02-07,29,23.9,3,22.2,46,67,1013.8,88,19.8,26.5,28.2,15.9
2020-02-08,29.1,23.6,1,20.5,13,69,1014,34,20,26.5,28.5,14.5
2020-02-09,28.3,25.6,51,17.1,52,68,1014.4,89,20.2,26.7,28.6,14
2020-02-10,29.1,24.9,3,16.9,41,62,1014.5,89,18.7,26.8,28.2,14.4
2020-02-11,28.9,24.3,51,19.1,36,72,1014.7,92,20.9,26.4,28.7,15.1
2020-02-12,29.1,24.6,51,18.7,24,72,1015.7,50,21,26.6,29.1,14.6
2020-02-13,29.7,23.8,3,17.3,46,74,1014.9,95,20.9,26.2,29.3,10.9
2020-02-14,30.5,21.3,3,15.5,9,74,1012.7,100,19.9,25.5,28.5,8.4
2020-02-15,29.8,20.4,3,11.9,16,71,1012.7,97,18.8,24.9,27.5,7.6
2020-02-16,28.6,21.2,2,12.4,19,71,1014.2,73,19.3,25.1,27.6,9.3
2020-02-17,29,22.1,3,12.1,18,68,1015.1,81,18.6,25.3,27.7,8.4
2020-02-18,29,20.9,0,13.8,1,68,1014.6,15,18.3,25.2,27.3,9.1
2020-02-19,28.9,22.4,3,14.2,63,65,1014.4,99,18.4,25.6,27.6,9.6
2020-02-20,29.4,22.5,3,14.8,25,62,1014.1,88,17.7,25.9,27.6,9.9
2020-02-21,29.9,21.6,3,18.8,25,67,1015.3,89,19.7,26.4,28.6,12
2020-02-22,29.8,25.1,51,21.1,31,73,1016.1,89,21.5,26.9,29.5,15.8
2020-02-23,29.4,24.5,51,18,78,74,1015.4,100,21.6,26.8,29.8,13.1
2020-02-24,29.8,22.9,3,14.1,85,76,1012.8,99,21.7,26.5,30,10.4
2020-02-25,30.1,24.9,51,17.1,80,75,1011.4,98,22.1,27.1,30.5,12.6
2020-02-26,30,24.9,51,15.8,30,75,1011.8,84,22.3,27.1,30.9,10.9
2020-02-27,29.9,24.6,51,16.6,65,74,1012.2,92,21.9,27.1,30.6,11.1
2020-02-28,29.7,25.2,51,17.4,92,72,1011.6,97,21.4,27,30.2,11.8
2020-02-29,29.6,24.1,51,16.3,59,73,1011.5,95,21.4,26.8,30,11.3
2020-03-01,29.7,24.7,51,15.1,53,71,1011.7,99,20.8,26.8,29.8,11.1
2020-03-02,29.4,23.3,3,15.6,52,71,1012,93,20.4,26.3,29.2,9.8
2020-03-03,30.9,23.5,3,15.7,54,70,1011.3,98,20.6,27,30.1,9.9
2020-03-04,30.9,23.1,3,20.2,51,76,1010.7,98,22.1,26.8,30.4,11.4
2020-03-05,30.4,23.8,3,24.7,34,75,1010,100,22.2,27.2,30.2,15.4
2020-03-06,29.9,25.1,51,22.5,40,74,1010.8,76,22.3,27.5,30.3,16.5
2020-03-07,29.5,26.3,51,23.8,41,74,1012.1,86,22.5,27.6,30.3,17.7
2020-03-08,29.8,25,51,19.4,24,74,1011.9,62,22,27.2,30.5,13.1
2020-03-09,30.3,23.8,2,17.1,19,73,1010.8,58,21.2,26.9,30.1,10.7
2020-03-10,30.5,24.9,3,17.9,54,71,1011,99,21.4,27.3,30.4,12.3
2020-03-11,30.1,24.2,3,22.6,45,73,1011.5,94,21.5,26.9,29.8,13.8
2020-03-12,31,24.1,3,20,30,73,1012.5,89,21.9,27.3,30.6,12.9
2020-03-13,30.7,24.2,3,16.9,43,73,1012.6,89,22,27.5,31.2,10.9
2020-03-14,30.8,24.3,3,16.4,46,73,1011.6,100,22,27.4,31.3,10.1
2020-03-15,30.7,24.4,3,15.2,31,71,1011.4,91,21.7,27.7,31.3,10.6
2020-03-16,31.2,26.2,3,16,45,71,1012.4,89,22.3,28.2,31.9,12.2
2020-03-17,31.3,24.8,3,15.3,71,75,1013.8,97,22.7,27.8,32,10.1
2020-03-18,31.5,24.4,3,16.3,53,78,1012.9,95,23,27.7,32.1,9.9
2020-03-19,32.2,25.2,2,21.6,18,77,1011.6,67,23.2,28.1,32.1,13.8
2020-03-20,31.5,24.1,1,23.2,16,77,1011.3,37,23.1,27.8,31.5,15
2020-03-21,31.7,25.2,3,25.4,36,75,1011.2,80,23,28.1,31.6,15.9
2020-03-22,31.5,25.7,3,21,28,74,1011.1,97,22.8,28.2,31.7,15
2020-03-23,31.3,25.3,2,20,18,70,1011.1,51,21.7,28,31.2,12.8
2020-03-24,31.1,24.6,2,16.5,17,72,1009.9,51,22,27.9,31.7,10.2
2020-03-25,31.3,24.1,3,16.8,63,72,1009.9,100,21.9,27.7,31.5,10.3
2020-03-26,31.6,24.4,3,15.7,44,72,1010.5,100,22.2,28,32,9.9
2020-03-27,31.7,24.8,3,16.5,32,71,1012.2,86,21.8,27.8,31.7,9.6
2020-03-28,32.1,23.1,1,16.5,13,73,1011,46,21.4,27.3,31,9.8
2020-03-29,32.3,23.1,1,18.9,6,74,1010.1,38,21.9,27.6,31.2,11.4
2020-03-30,31.4,22.7,3,17.3,22,76,1010.8,91,22,27.1,31.2,8.9
2020-03-31,32,22.9,3,15.8,54,76,1011.3,95,22.4,27.5,31.9,8.5
2020-04-01,32.7,23.7,2,18.2,23,76,1010.6,79,23,28,32.3,11.1
2020-04-02,33,24.8,3,21,66,77,1009.5,92,23.7,28.5,32.7,14.3
2020-04-03,32.3,25.6,3,22,28,75,1010.2,86,23.5,28.7,32.6,15.6
2020-04-04,32.1,25,2,18.6,15,74,1011.2,54,23,28.6,32.6,12.8
2020-04-05,32.2,26.7,51,19.7,43,76,1011.6,88,24.4,29.3,33.8,14.8
2020-04-06,32.7,27,53,22.5,52,78,1011.2,84,24.9,29.4,34.1,15.4
2020-04-07,32.4,27,51,24.6,80,77,1010,100,24.6,29.3,33.7,16.1
2020-04-08,33.1,27.1,51,24.9,32,77,1010.1,57,25.1,29.6,34.3,16
2020-04-09,32,27.3,53,20,36,78,1010.6,75,24.9,29.3,34,14.1
2020-04-10,32.6,25.8,51,20.2,40,74,1011.4,85,23.4,28.9,33.2,13.1
2020-04-11,32.1,26.8,51,15.7,32,73,1012.5,88,23.5,29,33.7,10.4
2020-04-12,32.3,25.1,2,17.8,20,76,1011.5,65,23.3,28.3,33,9.9
2020-04-13,32.3,24.5,1,19.3,13,77,1010,49,23.4,28.1,32.7,10.9
2020-04-14,32.3,24.3,2,17.2,15,75,1010.3,61,22.9,28.2,32.5,10.5
2020-04-15,32.4,25.3,2,19.3,12,73,1011.3,64,23,28.7,33,11.5
2020-04-16,32.8,25.1,2,23.6,14,77,1010,51,24,28.9,33.4,13.9
2020-04-17,33.1,26.8,2,25.3,17,75,1009.4,56,24.5,29.5,33.8,17.3
2020-04-18,32.8,26.6,51,23.2,18,75,1009.7,81,24.5,29.5,33.9,16.4
2020-04-19,32.8,27.1,51,20.5,14,75,1009.7,60,24.5,29.7,34.3,15
2020-04-20,33,27,51,19.9,11,75,1009.6,35,24.3,29.6,34.4,13.2
2020-04-21,32.8,26.2,2,19,18,74,1009.6,63,24,29.4,34,13.5
2020-04-22,33.3,26.3,51,27.1,70,76,1009,99,24.7,29.5,34,16.9
2020-04-23,33.4,27,3,24.5,85,76,1008.7,99,24.9,29.8,34.3,16.8
2020-04-24,33.5,27.1,51,26.9,49,75,1008.1,91,25,30.1,34.3,19.3
2020-04-25,34.5,28.2,3,26.3,75,76,1007.7,98,25.8,30.6,35.4,18.9
2020-04-26,33.6,26.7,51,25.7,76,76,1008.9,100,25.1,29.9,34.2,18.5
2020-04-27,32.9,28.2,61,19.4,80,76,1009.8,100,25.2,30,34.8,15.9
2020-04-28,32.7,27.9,51,19.2,30,75,1009.4,88,24.9,30,34.9,13.6
2020-04-29,34.2,27.3,3,14.8,73,74,1009.1,99,24.3,29.7,34.6,10.1
2020-04-30,33,26.9,51,21.4,76,78,1009.4,96,25.4,29.9,35.2,13.4
2020-05-01,34,27.2,2,21,29,76,1008.8,69,25.4,30.3,35.6,13.9
2020-05-02,33.7,27.3,3,20.9,27,78,1007.6,89,25.9,30.3,35.9,14.4
2020-05-03,33.7,27.5,3,23.2,29,78,1007.5,89,25.6,30.2,35.6,15.1
2020-05-04,33.5,26.4,3,23.7,45,76,1008.5,81,24.9,29.9,34.6,15.6
2020-05-05,33.6,27.4,2,23.5,24,77,1008.3,72,25.3,30.1,35,16.2
2020-05-06,33.4,27.2,2,23.7,25,74,1008,71,24.9,30.2,34.8,16.4
2020-05-07,33.7,27.2,51,25,63,77,1008.2,99,25.7,30.3,35.6,15.5
2020-05-08,33.9,27.5,51,21.2,21,76,1008.2,58,25.5,30.4,35.6,14.8
2020-05-09,33.7,27.7,3,20.5,25,76,1008.3,88,25.4,30.4,35.9,13.3
2020-05-10,33.5,27.1,2,17.3,20,76,1008.1,67,25.3,30.2,35.8,11.6
2020-05-11,33.4,27.2,51,14.8,72,75,1008.6,99,25.1,30.2,35.8,10.7
2020-05-12,31.1,27.7,51,16.5,73,80,1008.3,100,25.5,29.3,35.1,8.9
2020-05-13,33.3,26.9,3,15.8,74,76,1007.3,99,25,29.9,35.6,9.7
2020-05-14,33.3,27.4,51,16.7,43,75,1006.5,94,25,30.1,35.9,9
